name,description,image_url,category
The Crystal Shard,R.A. Salvatore,https://images.gr-assets.com/books/1331146192m/66693.jpg,book
Wide Sargasso Sea,Jean Rhys,https://images.gr-assets.com/books/1327870846m/44597.jpg,book
The Magus,John Fowles,https://images.gr-assets.com/books/1441323311m/16286.jpg,book
King of the Murgos,David Eddings,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"It's OK, I'm Wearing Really Big Knickers! (Confessions of Georgia Nicolson, #2)",Louise Rennison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
You,Caroline Kepnes,https://images.gr-assets.com/books/1411958102m/20821614.jpg,book
Dreams of Gods & Monsters,Laini Taylor,https://images.gr-assets.com/books/1461353810m/13618440.jpg,book
Playing For Pizza,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Tiger's Curse,Colleen Houck,https://images.gr-assets.com/books/1327878915m/9284655.jpg,book
Chapterhouse: Dune,Frank Herbert,https://images.gr-assets.com/books/1260954505m/105.jpg,book
Brown Girl Dreaming,Jacqueline Woodson,https://images.gr-assets.com/books/1424308405m/20821284.jpg,book
Feed,Mira Grant,https://images.gr-assets.com/books/1408500437m/7094569.jpg,book
Icy Sparks,Gwyn Hyman Rubio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Rainbow Valley,L.M. Montgomery,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Templar Legacy,Steve Berry,https://images.gr-assets.com/books/1413393638m/75024.jpg,book
J is for Judgment (Kinsey Millhone #10),Sue Grafton,https://images.gr-assets.com/books/1315138239m/89165.jpg,book
The Physick Book of Deliverance Dane,Katherine Howe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Deadhouse Gates,Steven Erikson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Lick,Kylie Scott,https://images.gr-assets.com/books/1421855031m/17983690.jpg,book
"Not a Penny More, Not a Penny Less",Jeffrey Archer,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Best Served Cold,Joe Abercrombie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Elizabeth Is Missing,Emma Healey,https://images.gr-assets.com/books/1388883559m/18635113.jpg,book
Consent to Kill,Vince Flynn,https://images.gr-assets.com/books/1403880384m/154424.jpg,book
The Warmth of Other Suns: The Epic Story of America's Great Migration ,Isabel Wilkerson,https://images.gr-assets.com/books/1433354252m/8171378.jpg,book
The First Fifteen Lives of Harry August,Claire North,https://images.gr-assets.com/books/1407712314m/20706317.jpg,book
El prisionero del cielo,Carlos Ruiz Zafón,https://images.gr-assets.com/books/1335994402m/13623012.jpg,book
The Guns of August,"Barbara W. Tuchman, Robert K. Massie",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Separation of Power,Vince Flynn,https://images.gr-assets.com/books/1314830847m/937249.jpg,book
"Tomorrow, When the War Began",John Marsden,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History ","Robert M. Edsel, Bret Witter",https://images.gr-assets.com/books/1344270659m/6514074.jpg,book
Love Letters to the Dead,Ava Dellaira,https://images.gr-assets.com/books/1497096111m/18140047.jpg,book
War Brides,Helen Bryan,https://images.gr-assets.com/books/1341794666m/10776793.jpg,book
Homegoing,Yaa Gyasi,https://images.gr-assets.com/books/1448108591m/27071490.jpg,book
Packing for Mars: The Curious Science of Life in the Void ,Mary Roach,https://images.gr-assets.com/books/1290480157m/7237456.jpg,book
Divine Justice,David Baldacci,https://images.gr-assets.com/books/1336266873m/3410425.jpg,book
Kick-Ass,"Mark Millar, John Romita Jr., Rob Liefeld",https://images.gr-assets.com/books/1343964935m/3918010.jpg,book
Left to Tell: Discovering God Amidst the Rwandan Holocaust,"Immaculée Ilibagiza, Steve Erwin",https://images.gr-assets.com/books/1328860563m/408615.jpg,book
Plague,Michael  Grant,https://images.gr-assets.com/books/1277829926m/6686101.jpg,book
Hard Times: For These Times,Charles Dickens,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
La Vérité sur l'affaire Harry Quebert,Joël Dicker,https://images.gr-assets.com/books/1347987605m/16033842.jpg,book
A God in Ruins,Kate Atkinson,https://images.gr-assets.com/books/1451442002m/3722183.jpg,book
Caught,Harlan Coben,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Magic Study,Maria V. Snyder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
ちょびっツ #1,"CLAMP, Shirley Kubo",https://images.gr-assets.com/books/1487723428m/667985.jpg,book
バトル・ロワイアル,"Koushun Takami, Yuji Oniki",https://images.gr-assets.com/books/1331235272m/57891.jpg,book
The Girl Who Chased the Moon,Sarah Addison Allen,https://images.gr-assets.com/books/1320483463m/5126859.jpg,book
A Town Like Alice,Nevil Shute,https://images.gr-assets.com/books/1327957610m/107301.jpg,book
The Secret Life Of CeeCee Wilkes,Diane Chamberlain,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Crocodile on the Sandbank,Elizabeth Peters,https://images.gr-assets.com/books/1306096774m/188230.jpg,book
Bed of Roses,Nora Roberts,https://images.gr-assets.com/books/1316972420m/6070950.jpg,book
Debt of Honor,Tom Clancy,https://images.gr-assets.com/books/1310086695m/19670.jpg,book
Till We Have Faces,C.S. Lewis,https://images.gr-assets.com/books/1381692105m/17343.jpg,book
Point Blanc,Anthony Horowitz,https://images.gr-assets.com/books/1375494413m/224500.jpg,book
Strangers,Dean Koontz,https://images.gr-assets.com/books/1308458895m/15676.jpg,book
The Kill Artist,Daniel Silva,https://images.gr-assets.com/books/1391616227m/93794.jpg,book
Knuffle Bunny:  A Cautionary Tale,Mo Willems,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Gashlycrumb Tinies,Edward Gorey,https://images.gr-assets.com/books/1327933644m/47558.jpg,book
The Long Earth,"Terry Pratchett, Stephen Baxter",https://images.gr-assets.com/books/1335532694m/13147230.jpg,book
The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,"Steven Pressfield, Robert McKee",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
What We Talk About When We Talk About Love: Stories,Raymond Carver,https://images.gr-assets.com/books/1475474209m/11438.jpg,book
That Summer,Sarah Dessen,https://images.gr-assets.com/books/1309197116m/104379.jpg,book
Theft of Swords,Michael J. Sullivan,https://images.gr-assets.com/books/1307959785m/10790290.jpg,book
Necessary Lies,Diane Chamberlain,https://images.gr-assets.com/books/1362226103m/17286747.jpg,book
Lucifer's Hammer,"Larry Niven, Jerry Pournelle",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Montana Sky,Nora Roberts,https://images.gr-assets.com/books/1309197209m/114144.jpg,book
Of Human Bondage,"W. Somerset Maugham, Benjamin DeMott, Maeve Binchy",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
I Was Here,Gayle Forman,https://images.gr-assets.com/books/1405960366m/18879761.jpg,book
Mike Mulligan and His Steam Shovel,Virginia Lee Burton,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Making Money,Terry Pratchett,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Happy Ever After,Nora Roberts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Harvesting the Heart,Jodi Picoult,https://images.gr-assets.com/books/1309198959m/10908.jpg,book
Never Fade,Alexandra Bracken,https://images.gr-assets.com/books/1368460550m/16150830.jpg,book
Dewey: The Small-Town Library Cat Who Touched the World,"Vicki Myron, Bret Witter",https://images.gr-assets.com/books/1398144610m/3257136.jpg,book
The School for Good and Evil,Soman Chainani,https://images.gr-assets.com/books/1490529205m/16248113.jpg,book
For a Few Demons More ,Kim Harrison,https://images.gr-assets.com/books/1319592584m/30259.jpg,book
The Secret Place,Tana French,https://images.gr-assets.com/books/1396671263m/20821043.jpg,book
Mistborn Trilogy Boxed Set,Brandon Sanderson,https://images.gr-assets.com/books/1257442247m/6604209.jpg,book
The Emperor's Code,Gordon Korman,https://images.gr-assets.com/books/1357211054m/6545536.jpg,book
The Complete Adventures of Curious George,"Margret Rey, H.A. Rey",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Drop,Michael Connelly,https://images.gr-assets.com/books/1327935031m/11082037.jpg,book
美少女戦士セーラームーン 1 [Bishōjo Senshi Sailor Moon 1],Naoko Takeuchi,https://images.gr-assets.com/books/1327981776m/500503.jpg,book
Drama,"Raina Telgemeier, Gurihiru",https://images.gr-assets.com/books/1330157763m/13436373.jpg,book
Assassination Vacation,Sarah Vowell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Nine Princes in Amber,Roger Zelazny,https://images.gr-assets.com/books/1416090973m/92121.jpg,book
The Museum of Extraordinary Things,Alice Hoffman,https://images.gr-assets.com/books/1392575125m/18144053.jpg,book
"Ender in Exile (The Ender Quintet, #2)",Orson Scott Card,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Undead and Unwed,MaryJanice Davidson,https://images.gr-assets.com/books/1298768655m/421129.jpg,book
O Monte Cinco,Paulo Coelho,https://images.gr-assets.com/books/1358268472m/4005.jpg,book
The Power of Myth,"Joseph Campbell, Bill Moyers",https://images.gr-assets.com/books/1327878742m/35519.jpg,book
Lock In,John Scalzi,https://images.gr-assets.com/books/1438701397m/21418013.jpg,book
Longbourn,Jo Baker,https://images.gr-assets.com/books/1452268403m/17380041.jpg,book
As You Wish: Inconceivable Tales from the Making of The Princess Bride,"Cary Elwes, Joe Layden, Various, Rob Reiner",https://images.gr-assets.com/books/1418103917m/21412202.jpg,book
"Good Night, Gorilla",Peggy Rathmann,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"Severed Heads, Broken Hearts",Robyn Schneider,https://images.gr-assets.com/books/1366395005m/13522285.jpg,book
"In Too Deep (The 39 Clues, Book 6)",Jude Watson,https://images.gr-assets.com/books/1357211047m/6389704.jpg,book
Catch Me If You Can,"Frank W. Abagnale, Stan Redding",https://images.gr-assets.com/books/1358730242m/138269.jpg,book
"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton,https://images.gr-assets.com/books/1386179578m/30248.jpg,book
Claim Me,J. Kenner,https://images.gr-assets.com/books/1358614559m/16099159.jpg,book
Special Topics in Calamity Physics,Marisha Pessl,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Bird Box,Josh Malerman,https://images.gr-assets.com/books/1383949470m/18498558.jpg,book
Partials,Dan Wells,https://images.gr-assets.com/books/1337468746m/12476820.jpg,book
The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl,Timothy Egan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
What She Left Behind,Ellen Marie Wiseman,https://images.gr-assets.com/books/1373226871m/17802747.jpg,book
Wicked,Sara Shepard,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Transfer of Power,Vince Flynn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Ariel,Sylvia Plath,https://images.gr-assets.com/books/1442258738m/395090.jpg,book
"Batman, Volume 1: The Court of Owls","Scott Snyder, Greg Capullo, Jonathan Glapion",https://images.gr-assets.com/books/1342307351m/13223349.jpg,book
Practical Demonkeeping,Christopher Moore,https://images.gr-assets.com/books/1429229158m/33457.jpg,book
The Last Templar,Raymond Khoury,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Official Book Club Selection: A Memoir According to Kathy Griffin,Kathy Griffin,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Kniha smíchu a zapomnění,"Milan Kundera, Aaron Asher",https://images.gr-assets.com/books/1446568718m/240976.jpg,book
The Horse Whisperer,Nicholas Evans,https://images.gr-assets.com/books/1320410310m/479415.jpg,book
Why Men Love Bitches: From Doormat to Dreamgirl - A Woman's Guide to Holding Her Own In A Relationship,Sherry Argov,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Wanted,Sara Shepard,https://images.gr-assets.com/books/1325823986m/3047851.jpg,book
The Outlaw Demon Wails ,Kim Harrison,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Flatland: A Romance of Many Dimensions,"Edwin A. Abbott, Banesh Hoffmann",https://images.gr-assets.com/books/1435435775m/433567.jpg,book
The Diviners,Libba Bray,https://images.gr-assets.com/books/1336424966m/7728889.jpg,book
The Spectacular Now,Tim Tharp,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Art of Loving,"Erich Fromm, Peter D. Kramer, Rainer Funk",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Gregor and the Code of Claw,Suzanne Collins,https://images.gr-assets.com/books/1365854331m/537070.jpg,book
Eric,Terry Pratchett,https://images.gr-assets.com/books/1377865202m/64218.jpg,book
The Sandman: A Game of You,"Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",https://images.gr-assets.com/books/1312279891m/25102.jpg,book
The Other Side of the Story,Marian Keyes,https://images.gr-assets.com/books/1407107814m/9302.jpg,book
Beach Music,Pat Conroy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
"An Echo in the Darkness (Mark of the Lion, #2)",Francine Rivers,https://images.gr-assets.com/books/1481920193m/46601.jpg,book
The Kiss of Deception,Mary E. Pearson,https://images.gr-assets.com/books/1389804901m/16429619.jpg,book
Tai-Pan,James Clavell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Weird Sisters,Eleanor Brown,https://images.gr-assets.com/books/1280449598m/8573020.jpg,book
The Truth,Terry Pratchett,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Leftovers,Tom Perrotta,https://images.gr-assets.com/books/1404872433m/10762469.jpg,book
Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Mine Till Midnight,Lisa Kleypas,https://images.gr-assets.com/books/1380326170m/693016.jpg,book
All the President's Men,"Carl Bernstein, Bob Woodward",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Mill on the Floss,"George Eliot, A.S. Byatt",https://images.gr-assets.com/books/1394285531m/20564.jpg,book
Super Sad True Love Story,Gary Shteyngart,https://images.gr-assets.com/books/1320540909m/7334201.jpg,book
Lover at Last,J.R. Ward,https://images.gr-assets.com/books/1339084717m/13570854.jpg,book
Surprised by Joy: The Shape of My Early Life,C.S. Lewis,https://images.gr-assets.com/books/1381407473m/121732.jpg,book
"Gödel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,https://images.gr-assets.com/books/1428732588m/24113.jpg,book
Trickster's Queen,Tamora Pierce,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Freak the Mighty,Rodman Philbrick,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
This Is What Happy Looks Like,Jennifer E. Smith,https://images.gr-assets.com/books/1344444283m/15790873.jpg,book
What's So Amazing About Grace?,Philip Yancey,https://images.gr-assets.com/books/1328050483m/53817.jpg,book
Kill Shot,Vince Flynn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
The Plains of Passage,Jean M. Auel,https://images.gr-assets.com/books/1324059606m/74389.jpg,book
Hard Luck,Jeff Kinney,https://images.gr-assets.com/books/1376473492m/17733898.jpg,book
Bokhandleren i Kabul,"Åsne Seierstad, Ingrid Christopherson",https://images.gr-assets.com/books/1388611939m/9838.jpg,book
The Merchant of Death,D.J. MacHale,https://images.gr-assets.com/books/1351196725m/833710.jpg,book
The City & The City,China Miéville,https://images.gr-assets.com/books/1320475957m/4703581.jpg,book
Fatal Voyage,Kathy Reichs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,book
Magic Strikes,Ilona Andrews,https://images.gr-assets.com/books/1221738233m/4345498.jpg,book
My Favorite Mistake,Chelsea M. Cameron,https://images.gr-assets.com/books/1361713404m/15748898.jpg,book
Airport,Arthur Hailey,https://images.gr-assets.com/books/1309288724m/124918.jpg,book
Angel,James Patterson,https://images.gr-assets.com/books/1272836170m/7201913.jpg,book
